epoch,phase,train_loss,train_acc,val_loss,val_acc,lr_head,lr_backbone
0,warmup,2.946982271531049,0.2647058823529412,1.9517444302054012,0.23529411764705882,0.0009045084971874737,0.0009045084971874737
1,warmup,1.5912277137531954,0.2867647058823529,1.5110781718702877,0.14705882352941177,0.0006545084971874737,0.0006545084971874737
2,warmup,1.3173248206867891,0.35294117647058826,1.1740261316299438,0.5294117647058824,0.00034549150281252633,0.00034549150281252633
3,warmup,1.2307095948387594,0.4852941176470588,1.138688911409939,0.5882352941176471,9.549150281252633e-05,9.549150281252633e-05
4,warmup,1.211485505104065,0.4632352941176471,1.0392157750971176,0.6764705882352942,0.0,0.0
5,finetune,1.1458347965689266,0.4264705882352941,1.0194190600339104,0.5588235294117647,9.987820251299122e-05,9.987820251299121e-06
6,finetune,1.1033396440393783,0.5,0.9547653934534859,0.7058823529411765,9.951340343707852e-05,9.951340343707852e-06
7,finetune,1.1062787280363195,0.41911764705882354,0.9490521094378304,0.7647058823529411,9.890738003669029e-05,9.890738003669029e-06
8,finetune,1.0947132601457483,0.5514705882352942,0.9420919593642739,0.6764705882352942,9.806308479691595e-05,9.806308479691595e-06
9,finetune,1.04348224401474,0.4632352941176471,0.9355228367973777,0.6176470588235294,9.698463103929544e-05,9.698463103929542e-06
10,finetune,1.0722706107532276,0.5073529411764706,0.9164806253769818,0.6764705882352942,9.567727288213005e-05,9.567727288213003e-06
11,finetune,1.0279274407555075,0.5147058823529411,0.8948433101177216,0.7058823529411765,9.414737964294636e-05,9.414737964294634e-06
12,finetune,1.1043741212171667,0.4485294117647059,0.8723954488249386,0.7941176470588235,9.24024048078213e-05,9.240240480782128e-06
13,finetune,1.1151908425723804,0.5073529411764706,0.8590132436331581,0.8529411764705882,9.045084971874738e-05,9.045084971874737e-06
14,finetune,0.9503547163570628,0.38235294117647056,0.8697153768118691,0.7941176470588235,8.830222215594889e-05,8.830222215594889e-06
15,finetune,1.0445049054482405,0.5955882352941176,0.8548538053736967,0.7058823529411765,8.596699001693255e-05,8.596699001693255e-06
16,finetune,0.92665836390327,0.5735294117647058,0.8427377255523906,0.7647058823529411,8.34565303179429e-05,8.34565303179429e-06
17,finetune,1.0238187383202946,0.6470588235294118,0.8187471049673417,0.7647058823529411,8.07830737662829e-05,8.07830737662829e-06
18,finetune,1.0084271150476791,0.5514705882352942,0.8215248724993538,0.7058823529411765,7.795964517353733e-05,7.795964517353732e-06
19,finetune,0.9394820648081162,0.6397058823529411,0.805271260878619,0.7058823529411765,7.5e-05,7.4999999999999985e-06
20,finetune,0.8428669466691858,0.5882352941176471,0.7873101900605595,0.7941176470588235,7.191855733945387e-05,7.191855733945386e-06
21,finetune,1.0420506140765022,0.5661764705882353,0.7986848441993489,0.7352941176470589,6.87303296707956e-05,6.873032967079559e-06
22,finetune,0.9165740714353674,0.6544117647058824,0.7955283224582672,0.7647058823529411,6.545084971874738e-05,6.545084971874737e-06
23,finetune,0.839215453933267,0.625,0.7899155108367696,0.7941176470588235,6.20960947799834e-05,6.209609477998339e-06
24,finetune,0.8882470972397748,0.6029411764705882,0.7866485153927523,0.7352941176470589,5.868240888334654e-05,5.868240888334652e-06
25,finetune,1.0499535518534042,0.5,0.7838316366953009,0.7352941176470589,5.522642316338269e-05,5.522642316338267e-06
26,finetune,0.9639767233063193,0.6029411764705882,0.7791812227052801,0.7647058823529411,5.174497483512507e-05,5.174497483512505e-06
27,finetune,1.0163339446572697,0.7132352941176471,0.7708297284210429,0.8235294117647058,4.8255025164874976e-05,4.825502516487496e-06
28,finetune,0.9596316183314604,0.49264705882352944,0.7653672782813802,0.8235294117647058,4.4773576836617344e-05,4.477357683661733e-06
29,finetune,0.8753138149485868,0.47794117647058826,0.7675236866754644,0.8235294117647058,4.1317591116653494e-05,4.131759111665348e-06
30,finetune,0.9212431276545805,0.5661764705882353,0.7792708119925331,0.7647058823529411,3.790390522001661e-05,3.7903905220016605e-06
31,finetune,1.0596321786151213,0.5661764705882353,0.773193795891369,0.7941176470588235,3.4549150281252636e-05,3.454915028125263e-06
32,finetune,0.813617516966427,0.6470588235294118,0.7701570058570189,0.7941176470588235,3.12696703292044e-05,3.1269670329204395e-06
33,finetune,0.9858496399486766,0.625,0.7708205896265367,0.7941176470588235,2.8081442660546125e-05,2.808144266054612e-06
34,finetune,0.8860276236253626,0.6029411764705882,0.7681282548343434,0.7941176470588235,2.500000000000001e-05,2.5000000000000006e-06
35,finetune,0.9098995433134192,0.4632352941176471,0.7689590348916895,0.7941176470588235,2.2040354826462665e-05,2.204035482646266e-06
36,finetune,0.8705992523361655,0.6838235294117647,0.7664946598165175,0.7647058823529411,1.9216926233717085e-05,1.9216926233717083e-06
37,finetune,0.8871315437204698,0.6985294117647058,0.7671476602554321,0.7352941176470589,1.6543469682057086e-05,1.6543469682057086e-06
38,finetune,0.8249495800803689,0.5735294117647058,0.7688601367613849,0.7352941176470589,1.4033009983067439e-05,1.4033009983067439e-06
